idx,smiles,count
bide-uc-623,O=C(O)c1ccc(Br)c(Cl)c1,3
bide-uc-1800,Cc1ccc(C(F)(F)F)cc1C(=O)O,3
bide-uc-1691,O=C(O)[C@@H]1CCCN1,3
bide-uc-2375,O=C(O)[C@H]1CCN1,3
bide-uc-1838,O=C(O)Cc1cc(F)cc(Cl)c1,3
bide-uc-120,Cc1ccc(CC(=O)O)cc1,3
bide-uc-1394,COc1cc(F)ccc1C(=O)O,3
bide-uc-3746,O=C(O)[C@H]1CNCCO1,3
bide-uc-4839,O=C(O)C(F)(F)c1ccc(F)cc1,3
bide-uc-1041,Cc1cc(O)ccc1C(=O)O,3
bide-uc-2,O=C[O-],3
bide-uc-3669,O=C(O)C1(O)CCCC1,3
bide-uc-1083,O=C(O)C1CCOC1,3
bide-uc-155,O=C(O)C1CC1,3
bide-uc-3026,O=C(O)Cc1cccc(Br)c1F,3
bide-uc-642,O=C(O)c1c(Cl)cccc1Br,3
bide-uc-4177,CCC1(C(=O)O)COC(C)(C)OC1,3
bide-uc-3389,CC(C)c1cccc(C(=O)O)c1,3
bide-uc-4610,CC[C@@H](O)C(=O)O,3
bide-uc-693,Cc1ccc(Cl)cc1C(=O)O,3
bide-uc-800,C=C(C(=O)O)c1ccccc1,3
bide-uc-2828,O=C(O)[C@@H]1CCN1,3
bide-uc-716,CC(=O)N1CCCC1C(=O)O,3
bide-uc-2439,O=C([O-])C(F)(Cl)Cl,3
bide-uc-2317,O=C(O)c1c(F)cc(Br)cc1Cl,3
bide-uc-285,COc1ccc(Br)c(C(=O)O)c1,3
bide-uc-641,O=C(O)c1cc(Cl)ccc1Br,3
bide-uc-4760,O=C(O)Cc1c(F)cc(F)cc1F,3
bide-uc-676,O=C(O)c1ccc(F)c(Cl)c1F,3
bide-uc-2123,O=C(O)c1cc(F)c(F)c(Br)c1F,3
bide-uc-3269,O=C(O)[C@@H]1C[C@H]1F,3
bide-uc-2371,O=C(O)c1cc(Br)c(Cl)cc1F,3
bide-uc-1774,O=C(O)[C@H]1CSCN1,2
bide-uc-3420,O=C(O)CC1CCCCCC1,2
bide-uc-1099,O=C(O)c1ccc(F)nc1F,2
bide-uc-2605,Cn1cc[n+](C)c1C(=O)[O-],2
bide-uc-59,O=C(O)Cc1ccc(O)cc1,2
bide-uc-4703,COc1ccc2c(c1)CC(C(=O)O)CO2,2
bide-uc-1995,O=C(O)Cc1cc(F)cc(C(F)(F)F)c1,2
bide-uc-4172,O=C(O)C1Cc2ccccc2CO1,2
bide-uc-1669,O=C(O)Cc1ccc(F)c(F)c1F,2
bide-uc-299,O=C(O)c1ccc(Br)cc1F,2
bide-uc-1023,Cc1ccc(O)cc1C(=O)O,2
bide-uc-1629,Cc1c(Cl)cc(F)cc1C(=O)O,2
bide-uc-652,O=C(O)C(O)c1cccc(Cl)c1,2
bide-uc-4150,CN1Cc2ccccc2CC1C(=O)O,2
bide-uc-2056,O=C(O)C1CCc2cc(F)ccc2O1,2
bide-uc-3140,COc1c(C(=O)O)ccc(Cl)c1Cl,2
bide-uc-5299,O=C(O)[C@@H]1C[C@@H]1c1ccccc1,2
bide-uc-4742,CN1CCOC(C(=O)O)C1,2
bide-uc-4647,O=C(O)C(F)(F)c1cccc(Br)c1,2
bide-uc-2715,COc1cc(C)cc(C(=O)O)c1,2
bide-uc-1074,O=C(O)C1(c2ccccc2)CC1,2
bide-uc-864,O=C(O)[C@@H]1Cc2ccccc2N1,2
bide-uc-909,O=C(O)c1ccc(Br)cc1O,2
bide-uc-3444,O=C(O)Cc1cc(F)c(F)cc1Br,2
bide-uc-2054,O=C(O)c1cccc(Cl)c1Br,2
bide-uc-581,O=C(O)c1ccc(O)c(F)c1,2
bide-uc-3759,COc1cc(F)c(Br)cc1C(=O)O,2
bide-uc-4300,C#CC(C)(C)C(=O)O,2
bide-uc-77,Cc1cccc(C(=O)O)c1O,2
bide-uc-1887,COc1cccc(Br)c1C(=O)O,2
bide-uc-4795,Cc1ccc(C(C)(C)C(=O)O)cc1,2
bide-uc-8,O=C(O)c1ccc(Cl)cc1Cl,2
bide-uc-87,O=C(O)c1ccc(O)cc1,2
bide-uc-3508,Cc1cc(Br)c(C(=O)O)cc1F,2
bide-uc-5049,CC(C)(C)c1ccccc1C(=O)O,2
bide-uc-2664,O=C(O)CC1CCC1,2
bide-uc-2534,O=C(O)C1(c2ccccc2Cl)CC1,2
bide-uc-389,O=C(O)c1cc(F)ccc1Cl,2
bide-uc-1523,O=C(O)C1=CCCC1,2
bide-uc-5223,COc1cc(C(=O)O)cc(Br)c1Cl,2
bide-uc-2229,CC(C)[C@@H](O)C(=O)O,2
bide-uc-4069,CC1(C(=O)O)CCOCC1,2
bide-uc-2310,O=C(O)c1cc(Br)c(Br)o1,2
bide-uc-4858,O=C(O)C1(c2ccccc2F)CC1,2
bide-uc-1579,O=C(O)Cc1cc(Cl)ccc1Br,2
bide-uc-3024,Cn1ccc(C(=O)O)c1,2
bide-uc-3223,CC(Br)c1ccc(C(=O)O)cc1,2
bide-uc-3695,O=C(O)c1cc(Cl)cc(Br)c1F,2
bide-uc-1564,COc1cc(C(=O)O)ccc1Br,2
bide-uc-280,Cc1ccccc1CC(=O)O,2
bide-uc-4660,Cc1cc(F)c(C(=O)O)cc1O,2
bide-uc-2305,O=C(O)Cc1cc(C(F)(F)F)ccc1F,2
bide-uc-3902,CC1=CCC(C(=O)O)CC1,2
bide-uc-3980,O=C(O)CC1CCCN1,2
bide-uc-2493,O=C(O)[C@H](O)c1ccc(Cl)cc1,2
bide-uc-826,O=C(O)c1ccc(Br)cc1Cl,2
bide-uc-695,COc1ccc(C(=O)O)cc1Cl,2
bide-uc-4404,O=C(O)c1cc(F)c(Cl)c(Cl)c1,2
bide-uc-1588,O=C(O)C1=CCCCC1,2
bide-uc-182,O=C(O)c1c(Cl)cccc1Cl,2
bide-uc-2194,CC1(C(=O)O)CCCCC1,2
bide-uc-1765,O=C(O)Cc1ccc(Br)cc1Cl,2
bide-uc-1909,O=C(O)CC1CCCNC1,2
bide-uc-1492,O=C(O)C1CCC(O)CC1,2
bide-uc-2740,Cc1cccc(CC(=O)O)c1C,2
bide-uc-236,O=C(O)C(O)c1ccccc1,2
bide-uc-5142,O=C(O)C1COCN1,2
bide-uc-3507,O=C(O)CN1CCCC1=O,2
bide-uc-1405,O=C(O)C(O)c1ccc(C(F)(F)F)cc1,2
bide-uc-3057,O=C(O)c1cccc2c1OCC2,2
bide-uc-1642,O=C(O)c1cc(Br)c[nH]1,2
bide-uc-2433,O=C(O)c1cc(O)cc(Cl)c1,2
bide-uc-2484,O=C(O)Cc1c(F)cc(Br)cc1F,2
bide-uc-4888,O=C(O)Cc1cc(F)c(Cl)cc1Cl,2
bide-uc-553,O=C(O)Cc1ccc(F)cc1Br,2
bide-uc-5295,O=C(O)CC1CCC(F)(F)CC1,2
bide-uc-824,CCc1ccccc1C(=O)O,2
bide-uc-4769,O=C(O)c1ccc(Br)cc1CO,2
bide-uc-1545,CN1CCC[C@H]1C(=O)O,2
bide-uc-3206,O=C(O)C(O)C1CCCCC1,2
bide-uc-5152,Cc1ccc(C(=O)O)c(O)c1C,2
bide-uc-1847,Cc1cc(Cl)cc(C(=O)O)c1,2
bide-uc-515,O=C(O)C(Br)c1ccccc1Cl,2
bide-uc-3406,O=C(O)C(O)c1c(F)cccc1F,2
bide-uc-1428,CC(C)(C)c1ccc(CC(=O)O)cc1,2
bide-uc-5146,Cc1ccc2c(c1)CCC2C(=O)O,2
bide-uc-4645,O=C(O)[C@@H](O)c1ccc(F)cc1,2
bide-uc-3136,O=C(O)c1coc(Br)c1,2
bide-uc-2225,COc1ccc(C(=O)O)c(C(F)(F)F)c1,2
bide-uc-436,O=C(O)C1COc2ccccc2O1,2
bide-uc-5150,O=C(O)C1(CO)CC1,2
bide-uc-4651,O=C(O)c1cc(C(F)(F)F)ccc1O,2
bide-uc-2301,O=C(O)c1ccc(Br)c(Br)c1,2
bide-uc-4875,O=C(O)C1CCCCCN1,2
bide-uc-1885,O=C(O)c1ccc(O)cc1Cl,2
bide-uc-1267,Cc1cc(C)c(C(=O)O)cc1C,2
bide-uc-2144,O=C(O)c1cccc(Br)c1Br,2
bide-uc-965,O=C(O)CC1CCCCC1,2
bide-uc-2507,Cc1cc(CC(=O)O)ccc1Br,2
bide-uc-1467,O=C(O)[C@@H]1C[C@H]1c1ccccc1,2
bide-uc-2909,Cc1cc(C)c(C(=O)O)[nH]1,2
bide-uc-885,O=C(O)c1ccc2c(c1)OCCO2,2
bide-uc-3961,O=C(O)c1c(F)cc(Cl)cc1Cl,2
bide-uc-221,COc1cccc(C(=O)O)c1C,2
bide-uc-4096,CC(=CC(=O)O)c1ccccc1,2
bide-uc-562,O=C(O)c1ccc(C(F)(F)F)c(F)c1,2
bide-uc-3754,O=C(O)C1CC1c1ccccc1,2
bide-uc-519,CC(=O)N1CCC[C@@H]1C(=O)O,2
bide-uc-2558,O=C(O)Cc1ccc(Br)c(Cl)c1,2
bide-uc-3652,O=C(O)C1(c2ccccc2Br)CC1,2
bide-uc-1638,Cc1ccc(C2(C(=O)O)CCCC2)cc1,2
bide-uc-1231,O=C(O)C1(C(F)(F)F)CC1,2
bide-uc-301,O=C(O)C1CCC1,2
bide-uc-1624,CC1(C(=O)O)CC1,2
bide-uc-5231,CON=C(C)C(=O)O,2
bide-uc-1775,O=C(O)c1cc(O)cc(F)c1,2
bide-uc-297,CCC(C)(C)C(=O)O,2
bide-uc-4134,CO[C@H](C)C(=O)O,2
bide-uc-4162,O=C(O)C1(c2ccc(Br)cc2F)CC1,2
bide-uc-2258,O=C(O)C1(C(F)(F)F)CCC1,2
bide-uc-69,COCC(=O)O,2
bide-uc-4243,O=C(O)Cc1cc(F)c(Br)cc1F,2
bide-uc-1319,O=C(O)Cc1cc(Cl)ccc1F,2
bide-uc-3699,O=C(O)c1ccc(F)c(Cl)c1Cl,2
bide-uc-388,Cc1cccc(C(=O)O)c1Br,2
bide-uc-368,O=C(O)c1cc(Br)cc(Br)c1,2
bide-uc-1799,O=C(O)Cc1cc(F)ccc1C(F)(F)F,2
bide-uc-290,O=C(O)Cc1cccc(Cl)c1,2
bide-uc-1481,O=C(O)C1CCCCO1,2
bide-uc-4907,O=C(O)c1ccc(O)c(F)c1F,2
bide-uc-4173,O=C(O)C1(c2cccc(F)c2)CCC1,2
bide-uc-3820,O=C(O)[C@H]1CCNC1,2
bide-uc-1600,O=C(O)C(F)(F)c1ccccc1,2
bide-uc-1227,COc1cc(C)ccc1C(=O)O,2
bide-uc-4991,O=C(O)C1=CCOC1,2
bide-uc-1497,O=C(O)C1=COCCC1,2
bide-uc-4995,O=C(O)C1NCCc2cc(F)ccc21,2
bide-uc-1528,O=C(O)C1Cc2ccccc2C1,2
bide-uc-1184,O=CN1CCC(C(=O)O)CC1,2
bide-uc-1692,O=C(O)C1(O)CCCCC1,2
bide-uc-1597,O=C(O)Cc1cc(Br)ccc1Br,2
bide-uc-1959,O=C(O)Cc1cccc(F)c1Br,2
bide-uc-43,O=C(O)C1CCCCC1,2
bide-uc-148,CC(C)(CO)C(=O)O,2
bide-uc-706,Cc1ccc(Cl)c(C(=O)O)c1,2
bide-uc-5284,Cc1ccc(F)c(CC(=O)O)c1,2
bide-uc-1167,O=C(O)C1CCCCCC1,2
bide-uc-4800,O=C(O)[C@@H]1C=CCN1,2
bide-uc-2415,CN(C)c1ccccc1C(=O)O,2
bide-uc-89,Cc1cc(C)cc(C(=O)O)c1,2
bide-uc-2117,COc1cc(Cl)cc(C(=O)O)c1,2
bide-uc-2566,Cc1cc(Br)oc1C(=O)O,2
bide-uc-818,Cc1ccc(C(=O)O)cc1O,2
bide-uc-406,O=C(O)c1ccc(C(F)(F)F)cc1O,2
bide-uc-3952,O=C(O)Cc1c(F)ccc(F)c1Br,2
bide-uc-2212,COc1cccc(C(=O)O)c1Br,2
bide-uc-31,COc1ccc(C(=O)O)cc1,2
bide-uc-1929,O=C(O)C(O)c1ccc(Br)cc1,2
bide-uc-3297,Cc1cc(F)cc(CC(=O)O)c1,2
bide-uc-2924,CN1CCCCC1C(=O)O,2
bide-uc-1359,O=C(O)[C@H]1CCCNC1,2
bide-uc-1904,CN1CCCC(C(=O)O)C1,2
bide-uc-689,Cc1ccc(C(=O)O)c(Br)c1,2
bide-uc-2295,Cc1ccoc1C(=O)O,2
bide-uc-3723,O=C(O)[C@@H](O)c1ccc(Cl)cc1,2
bide-uc-5145,Cc1c(F)ccc(C(=O)O)c1Cl,2
bide-uc-3290,Cc1cc(Br)ccc1CC(=O)O,2
bide-uc-3718,Cc1cc(CC(=O)O)ccc1F,2
bide-uc-2680,CC1(C(=O)O)CCNCC1,2
bide-uc-638,COc1ccc(Br)cc1C(=O)O,2
bide-uc-1105,O=C(O)C1Cc2ccccc2CN1,2
bide-uc-397,O=C/C(Br)=C(/Br)C(=O)O,2
bide-uc-1120,Cc1cccc(CC(=O)O)c1,2
bide-uc-165,CN(C)CC(=O)O,2
bide-uc-3725,CN1CCCC[C@H]1C(=O)O,2
bide-uc-62,O=C([O-])C(Cl)(Cl)Cl,2
bide-uc-1681,O=C(O)c1cccc(Br)c1Cl,2
bide-uc-286,O=C(O)C1CCCO1,2
bide-uc-5183,O=C(O)c1cc(F)c(Cl)c(Br)c1,2
bide-uc-3088,O=C(O)[C@@H]1CCNC1,2
bide-uc-1423,O=C(O)Cc1ccc(F)c(Cl)c1,2
bide-uc-4989,O=C(O)[C@@H](O)C1CCCCC1,2
bide-uc-1780,O=C(O)Cc1ccc(Cl)c(Br)c1,2
bide-uc-749,COc1cc(Br)ccc1C(=O)O,2
bide-uc-2810,COc1cccc(C(=O)O)c1Cl,2
bide-uc-1378,O=C(O)C1=COCC1,2
bide-uc-4637,O=C(O)C1CC(c2ccccc2)C1,2
bide-uc-893,COC(C)C(=O)O,2
bide-uc-1820,O=C(O)Cc1ccc(Cl)c(F)c1,2
bide-uc-4895,COc1cc(F)c(C(=O)O)cc1Br,2
bide-uc-4136,C[C@@](O)(CBr)C(=O)O,2
bide-uc-464,C[C@H]1CC[C@H](C(=O)O)CC1,2
bide-uc-4956,Cc1cc(C(=O)O)c(C)[nH]1,2
bide-uc-2216,O=C(O)Cc1cc(Br)ccc1Cl,2
bide-uc-4546,COc1cccc(C(F)(F)F)c1C(=O)O,2
bide-uc-3989,COc1cc(Cl)c(Cl)cc1C(=O)O,2
bide-uc-1546,Cc1cc(C(=O)O)c(Br)cc1F,2
bide-uc-3852,CC(O)(CC(=O)O)C(F)(F)F,2
bide-uc-1351,CC1CCC(C(=O)O)CC1,2
bide-uc-2859,CC(C)(C)c1cccc(C(=O)O)c1,2
bide-uc-1697,Cc1ccc(C(=O)O)o1,2
bide-uc-1961,O=C(O)c1cc2c(F)cc(F)cc2[nH]1,1
bide-uc-912,C[N+]1(C)CCC[C@H]1C(=O)O,1
bide-uc-2445,O=C(O)c1cc2ccc(Cl)cc2[nH]1,1
bide-uc-3080,O=C(O)C1(c2ccccc2)CCOCC1,1
bide-uc-4650,O=C(O)Cc1c[nH]c2cccc(F)c12,1
bide-uc-5167,O=C(O)C1CC(Cl)C1,1
bide-uc-2172,O=C(O)c1cccc2cc(O)ccc12,1
bide-uc-5278,O=C(O)c1cnc(F)c(Br)c1,1
bide-uc-4475,O=C(O)C1CNCCS1,1
bide-uc-4061,O=C(O)c1coc2cc(F)ccc12,1
bide-uc-4682,CC(C(=O)O)n1ccnc1,1
bide-uc-686,O=C(O)Cc1cccc(O)c1,1
bide-uc-3636,O=C(O)c1cccc(N2CCCC2)c1,1
bide-uc-1836,O=C(O)c1cc(OC(F)(F)F)ccc1F,1
bide-uc-2163,O=C(O)Cc1cc(Br)ccc1O,1
bide-uc-2254,O=C(O)c1cscc1Br,1
bide-uc-4505,O=C(O)CC1Cc2ccccc2C1,1
bide-uc-1489,COc1ccc(C(=O)O)c2ccccc12,1
bide-uc-2660,Cc1[nH]c2ccccc2c1C(=O)O,1
bide-uc-780,O=C(O)c1sccc1Br,1
bide-uc-3840,Cc1cscc1C(=O)O,1
bide-uc-1628,O=C(O)Cc1cc(F)ccc1Br,1
bide-uc-2324,O=C(O)[C@@H]1CCCc2ccccc21,1
bide-uc-506,O=C(O)c1cccc(CCl)c1,1
bide-uc-3095,Cc1cc(Cl)cc2cc(C(=O)O)[nH]c12,1
bide-uc-1571,Cn1cc(C(=O)O)ccc1=O,1
bide-uc-2954,O=C(O)c1ccc2c(c1)CCCC2,1
bide-uc-2779,COc1ccc(C(F)(F)F)c(C(=O)O)c1,1
bide-uc-2794,Cc1c(Br)csc1C(=O)O,1
bide-uc-5051,O=C(O)c1ccc2c(c1)CNCC2,1
bide-uc-3548,O=C(O)C1CC(=O)N(c2ccccc2)C1,1
bide-uc-2065,Cn1cc(Br)c(C(=O)O)n1,1
bide-uc-1269,O=C(O)c1cc(Br)cnc1F,1
bide-uc-2635,O=C(O)c1cc2cc(Br)ccc2o1,1
bide-uc-2265,O=C(O)c1c[nH]c2cc(Br)ccc12,1
bide-uc-2887,COc1cc2ccccc2cc1C(=O)O,1
bide-uc-2458,O=C(O)CC1=CCCCC1,1
bide-uc-1151,COc1ccc(C(=O)O)cc1C,1
bide-uc-12,O=C(O)c1cc(Cl)ccc1O,1
bide-uc-398,CC(C)c1ccc(C(=O)O)cc1,1
bide-uc-3707,CCC(O)C(=O)O,1
bide-uc-4529,Cc1ccc(Br)c(CC(=O)O)c1,1
bide-uc-1215,CNc1ccc(C(=O)O)cc1,1
bide-uc-2696,CC(C)(C)O[C@H]1CN[C@H](C(=O)O)C1,1
bide-uc-1658,COc1cc(C(=O)O)ccc1Cl,1
bide-uc-1508,O=C(O)Cc1ccc(F)cc1C(F)(F)F,1
bide-uc-2672,CC(=O)SCC(=O)O,1
bide-uc-132,O=C(O)[C@H](O)c1ccccc1,1
bide-uc-4358,O=C(O)C(F)(F)c1cccc(Cl)c1,1
bide-uc-905,O=C(O)Cc1ccccc1C(F)(F)F,1
bide-uc-898,O=C(O)c1cc(F)cc(C(F)(F)F)c1,1
bide-uc-1832,O=C(O)Cc1ccc(Cl)cc1Br,1
bide-uc-3994,O=C(O)c1cc(Cl)c[nH]1,1
bide-uc-1499,O=C(O)C(O)c1cc(F)cc(F)c1,1
bide-uc-2242,O=C(O)C1CCN1,1
bide-uc-2127,O=C(O)[C@H]1CC[C@@H](O)CC1,1
bide-uc-735,O=C(O)Cc1cc(Cl)cc(Cl)c1,1
bide-uc-3233,CN1CCC(C(=O)O)C1=O,1
bide-uc-2886,CC(C)c1ccccc1C(=O)O,1
bide-uc-3403,O=C(O)C1(c2ccccc2Br)CCC1,1
bide-uc-2207,O=C(O)[C@H]1CC[C@H](C(F)(F)F)CC1,1
bide-uc-4430,O=C(O)C1CCC(Br)C1,1
bide-uc-3715,Cc1ccc(C(=O)O)c(C(F)(F)F)c1,1
bide-uc-1213,O=C(O)C(O)c1ccc(F)cc1,1
bide-uc-1078,COc1ccc(C(=O)O)cc1C(F)(F)F,1
bide-uc-3175,O=C(O)C1COCCN1,1
bide-uc-4231,CC(C)(C(=O)O)c1cccc(Cl)c1,1
bide-uc-4564,CC1CCCC(CC(=O)O)C1,1
bide-uc-1437,O=C(O)C(Br)c1ccc(Cl)cc1,1
bide-uc-4540,O=C(O)Cc1cccc(Cl)c1Br,1
bide-uc-3225,Cc1ccc(CC(=O)O)cc1F,1
bide-uc-2160,COc1c(Cl)cc(C(=O)O)cc1Cl,1
bide-uc-558,CNc1ccccc1C(=O)O,1
bide-uc-1752,O=C(O)Cc1ccc(C(F)(F)F)c(F)c1,1
bide-uc-868,O=C(O)c1cc(C(F)(F)F)ccc1F,1
bide-uc-307,O=C(O)c1ccccc1C(F)(F)F,1
bide-uc-1342,O=C(O)Cc1cc(F)cc(F)c1,1
bide-uc-116,COc1cccc(C(=O)O)c1,1
bide-uc-2665,O=C(O)C(O)c1ccccc1Br,1
bide-uc-312,O=C(O)Cc1cccc(F)c1,1
bide-uc-554,COc1cc(C(=O)O)ccc1C,1
bide-uc-1962,O=C(O)Cc1cccc(F)c1Cl,1
bide-uc-2273,O=C(O)c1cccc(CO)c1,1
bide-uc-5377,O=C(O)c1cc(Br)c2c(c1)OCO2,1
bide-uc-550,O=C(O)Cc1cccc(F)c1F,1
bide-uc-5123,O=C(O)C1CC1c1cccc(Br)c1,1
bide-uc-4966,O=C(O)C1(Br)CC1,1
bide-uc-677,O=C(O)c1ccc(O)c(Br)c1,1
bide-uc-3903,O=C(O)C[C@@H]1CCCN1,1
bide-uc-1285,Cc1c(C(=O)O)cccc1C(F)(F)F,1
bide-uc-1610,O=C(O)c1ccc(Cl)c(O)c1,1
bide-uc-3092,O=C(O)c1cc(F)cc(CO)c1,1
bide-uc-3445,COc1ccc(F)c(C(=O)O)c1Cl,1
bide-uc-2236,COc1cc(C(=O)O)ccc1C(F)(F)F,1
bide-uc-462,O=C(O)[C@@H]1Cc2ccccc2CN1,1
bide-uc-1030,O=C(O)C1Cc2ccccc2N1,1
bide-uc-3466,COc1c(Cl)ccc(C(=O)O)c1F,1
bide-uc-1703,O=C(O)C1(c2ccc(Cl)cc2)CCC1,1
bide-uc-1398,Cc1ccc(C(=O)O)cc1C,1
bide-uc-1529,COc1ccc(C)cc1C(=O)O,1
bide-uc-361,O=C(O)Cc1cccc(Br)c1,1
bide-uc-1608,O=C(O)[C@H]1CC[C@H](O)CC1,1
bide-uc-2384,O=C(O)C1(c2ccc(F)cc2)CC1,1
bide-uc-283,O=C(O)Cc1ccccc1Br,1
bide-uc-4081,CC(O)c1ccc(C(=O)O)cc1,1
bide-uc-4382,O=C(O)Cc1c(Cl)cccc1Br,1
bide-uc-2737,O=C(O)C1(c2cccc(Br)c2)CC1,1
bide-uc-3387,O=C(O)Cc1cc(F)cc(Br)c1,1
bide-uc-5093,Cc1cc(C2CC2)ccc1C(=O)O,1
bide-uc-2502,O=C(O)C[c-]1cccc1,1
bide-uc-2369,O=C(O)Cc1cc(Cl)ccc1Cl,1
bide-uc-4820,O=C(O)C12CC(F)(C1)C2,1
bide-uc-2789,Cc1[nH]ccc1C(=O)O,1
bide-uc-1278,O=C(O)c1ccccc1CO,1
bide-uc-3829,Cc1cc(C(=O)O)cc(C(F)(F)F)c1,1
bide-uc-3078,O=C(O)Cc1ccc(O)c(F)c1,1
bide-uc-3198,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1C(=O)O,1
bide-uc-5371,O=C(O)C1CC1c1cccc(Cl)c1,1
bide-uc-703,Cc1cccc(C(=O)O)c1C,1
bide-uc-4202,O=C(O)c1ccc(Br)c(CO)c1,1
bide-uc-281,O=C(O)C(O)c1ccccc1Cl,1
bide-uc-488,O=C(O)c1ccc[nH]1,1
bide-uc-3649,CC(C)(C(=O)O)c1ccc(Cl)cc1,1
bide-uc-4931,CC(C)c1ccc(C(=O)O)c(F)c1,1
bide-uc-204,O=C(O)c1ccc(Cl)c(Cl)c1,1
bide-uc-1945,O=C(O)Cc1cc(C(F)(F)F)ccc1Cl,1
bide-uc-4112,COc1ccc2c(c1)OCC(C(=O)O)C2,1
bide-uc-371,CC(C)[C@H]1CC[C@H](C(=O)O)CC1,1
bide-uc-2238,O=C(O)c1cc(O)cc(Br)c1,1
bide-uc-747,O=C(O)C(Br)c1ccccc1,1
bide-uc-1009,O=C(O)c1ccc(F)c(C(F)(F)F)c1,1
bide-uc-1047,O=C(O)c1cccc(C(F)(F)F)c1F,1
bide-uc-219,Cc1cc(C)c(C(=O)O)c(C)c1,1
bide-uc-472,O=C([O-])c1ccc(C(F)(F)F)cc1,1
bide-uc-2052,O=C(O)c1cccc(CBr)c1,1
bide-uc-3231,CNc1ccc(Br)cc1C(=O)O,1
bide-uc-3355,O=C(O)C1CNCCO1,1
bide-uc-3356,Cc1ccc(Br)cc1CC(=O)O,1
bide-uc-595,Cc1ccc(C)c(C(=O)O)c1,1
bide-uc-4937,CCc1cccc(C(=O)O)c1,1
bide-uc-3059,O=C(O)[C@H]1C[C@@H](O)C1,1
bide-uc-4227,O=C(O)C=C1CCNCC1,1
bide-uc-228,O=C(O)c1cc(Cl)ccc1Cl,1
bide-uc-3740,O=C(O)c1ccc(Br)c(O)c1Br,1
bide-uc-4262,COc1cc(Br)cc(C(=O)O)c1Cl,1
bide-uc-509,O=C(O)c1cc(Br)cc(Br)c1O,1
bide-uc-478,O=C(O)c1ccc(F)cc1C(F)(F)F,1
bide-uc-566,CC(=O)N1CCC(C(=O)O)CC1,1
bide-uc-418,O=C(O)c1cc(Br)ccc1O,1
bide-uc-2355,Cn1cc(Br)cc1C(=O)O,1
bide-uc-4688,O=C(O)C1CCC(O)(C(F)(F)F)CC1,1
bide-uc-1459,O=C(O)c1ccc(F)c(O)c1,1
bide-uc-2739,Cc1cc(Br)c(F)c(C(=O)O)c1,1
bide-uc-4441,CCN1CCC(C(=O)O)CC1,1
bide-uc-2256,COc1cc(C(=O)O)cc(C(F)(F)F)c1,1
bide-uc-815,O=C(O)Cc1ccc(C(F)(F)F)cc1,1
bide-uc-355,O=C(O)c1ccc(CCl)cc1,1
bide-uc-2481,O=C(O)c1cccc2c1OCO2,1
bide-uc-3053,CC(C)(C(=O)O)c1ccc(Br)cc1,1
bide-uc-2975,Cc1c(F)cc(C(=O)O)cc1Br,1
bide-uc-1025,O=C(O)CC1CCNCC1,1
bide-uc-1575,COc1ccc(Cl)c(C(=O)O)c1,1
bide-uc-918,O=C(O)[C@H]1Cc2ccccc2CN1,1
bide-uc-3883,CC(C)c1cccc(C(=O)O)c1O,1
bide-uc-546,O=C(O)[C@@H](O)c1ccccc1Cl,1
bide-uc-2530,O=C(O)C(Cl)c1ccccc1,1
bide-uc-5370,O=C(O)C1CC1c1ccccc1Br,1
bide-uc-684,O=C(O)[C@@H]1CCCCN1,1
bide-uc-1922,O=C(O)c1cccc(F)c1C(F)(F)F,1
bide-uc-3008,O=C(O)C1CCc2ccccc21,1
bide-uc-203,Cc1cc(C)c(CC(=O)O)c(C)c1,1
bide-uc-1591,O=C(O)Cc1ccc(F)c(C(F)(F)F)c1,1
bide-uc-3878,O=C(O)c1occc1Br,1
bide-uc-4159,Cc1c[nH]c(C(=O)O)c1C,1
bide-uc-3600,Cc1ccc2ccccc2c1C(=O)O,1
bide-uc-1569,O=C(O)c1cccc(Cl)c1O,1
bide-uc-754,Cc1cc(C(=O)O)ccc1Br,1
bide-uc-2959,O=C(O)Cc1c(Br)cccc1Br,1
bide-uc-4239,O=C(O)c1cc(F)nc(F)c1,1
bide-uc-4920,O=C(O)c1ccc(C2CC2)cc1,1
bide-uc-2509,O=C(O)[C@H](O)c1cccc(Cl)c1,1
bide-uc-5002,CS(=O)c1ccc(C(=O)O)cc1,1
bide-uc-2062,O=C(O)[C@H]1CCCCN1,1
bide-uc-3084,O=C(O)C1(c2ccccc2)CCC1,1
bide-uc-288,CCC=C(C)C(=O)O,1
bide-uc-3684,O=C(O)C=C1CCC1,1
bide-uc-2332,O=C(O)CC1CCOCC1,1
bide-uc-1841,O=C(O)Cc1ccc(Br)c(F)c1,1
bide-uc-4511,C#Cc1ccc(C(=O)O)cc1C,1
bide-uc-2840,COc1cc(C(=O)O)c(Br)cc1F,1
bide-uc-5017,O=C(O)C1CCc2ccccc2N1,1
bide-uc-4822,Cc1cccc(CC(=O)O)c1Br,1
bide-uc-121,CCc1ccc(C(=O)O)cc1,1
bide-uc-3132,O=C(O)C1=CCc2ccccc21,1
bide-uc-3962,O=C(O)C1CNc2ccccc2C1,1
bide-uc-2206,O=C(O)C1(c2ccc(Br)cc2)CCC1,1
bide-uc-5401,O=C(O)c1ccc2c(c1)CC2,1
