idx,smiles,count
bide-uc-3747,Cc1c(Br)ccc(N)c1F,4
bide-uc-4256,N#CCc1ccc(N)c(Br)c1,4
bide-uc-1172,Nc1cc(O)ccc1F,4
bide-uc-729,Nc1ccc(O)cc1F,4
bide-uc-600,Nc1ccc(F)cc1O,4
bide-uc-4132,Cc1cc(N)cc(O)c1,4
bide-uc-2805,CNC(=O)[C@@H](C)N,4
bide-uc-2149,CN(C)[C@H]1CCCC[C@@H]1N,4
bide-uc-223,COc1ccc(OC)c(N)c1,3
bide-uc-2826,NC[C@H]1CCCO1,3
bide-uc-4890,NCc1ccc(Br)c(Cl)c1,3
bide-uc-1224,COc1ccc(N)c(Cl)c1,3
bide-uc-5267,CC(F)(F)c1cccc(N)c1,3
bide-uc-819,CC(C)[C@@H](N)CO,3
bide-uc-1425,COc1cccc(N)c1Cl,3
bide-uc-1237,CC(C)C(N)CO,3
bide-uc-3331,Nc1cc(C(F)(F)F)c(F)cc1F,3
bide-uc-328,Nc1ccc(Cl)cc1Br,3
bide-uc-805,COc1cccc(CN)c1,3
bide-uc-3365,Cc1cc(Br)ccc1CN,3
bide-uc-5368,CCc1cc(C)cc(N)c1,3
bide-uc-1738,Nc1c(F)cccc1C(F)(F)F,3
bide-uc-3293,NC1CC(O)C1,3
bide-uc-508,Cc1ccc(CN)cc1,3
bide-uc-738,Nc1ccccc1,3
bide-uc-2138,Nc1cc(F)c(F)c(Br)c1F,3
bide-uc-4232,CC(C)(N)c1ccccc1Br,3
bide-uc-1233,Nc1cc(F)cc(F)c1Br,3
bide-uc-1034,CC(C)(N)c1ccccc1,3
bide-uc-1134,COc1cccc(N)c1,3
bide-uc-1197,Cc1cccc(CN)c1C,3
bide-uc-5010,NC1CCCOC1,3
bide-uc-1161,Nc1ccc(C(F)(F)F)cc1F,3
bide-uc-1855,Nc1cc(F)c(Br)c(Cl)c1,3
bide-uc-3539,COc1ccccc1C(C)N,3
bide-uc-1288,Nc1c(F)cc(Br)cc1Cl,3
bide-uc-584,Nc1c(F)cc(Cl)cc1Br,3
bide-uc-813,Nc1ccc(Cl)c(Cl)c1F,3
bide-uc-3238,Nc1cc(F)c(Cl)c(Cl)c1,3
bide-uc-4290,COc1ccccc1[C@H](C)N,3
bide-uc-3424,COc1cccc(N)c1F,3
bide-uc-1907,COc1ccc(CN)cc1F,3
bide-uc-150,Nc1ccc(C(F)(F)F)cc1,3
bide-uc-2610,CC(C)(C#N)c1ccc(N)cc1,3
bide-uc-501,NCc1ccc(Br)cc1,3
bide-uc-3871,C[C@H](N)C(C)(C)O,3
bide-uc-4721,Cc1cc(C)cc(C(C)(C)N)c1,3
bide-uc-882,Nc1cc(Cl)c(F)c(Cl)c1F,3
